c Random k-CNF Generator. J. Giraldez-Cru
c   value n = 25000
c   value m = 105250
c   value k = 3
c   value seed = 1130
p cnf 25000 105250
-17444 -17441 12241 0
6064 13696 -7719 0
7549 -6540 18210 0
14266 -2511 21837 0
-5211 3424 11351 0
-20938 -5846 21155 0
-22187 21719 -18659 0
-10557 24771 -22845 0
2930 -20766 -2762 0
-10771 -17373 -11979 0
10262 1169 20771 0
22503 -7232 -9466 0
21573 -14781 7358 0
-14782 20398 1220 0
-11618 -608 -4643 0
-22969 12897 1841 0
10475 1436 -23559 0
20485 -11992 -23330 0
-18329 -14922 -10447 0
-12442 -17044 19171 0
-15772 -2305 20339 0
2895 16159 -2571 0
-12360 12731 -8703 0
11069 18865 -4100 0
-12289 -5482 -21059 0
8283 -19802 307 0
-10123 21628 1742 0
34 17112 5086 0
14715 1792 11359 0
-161 -14233 -3402 0
-19331 -21357 -22058 0
-14670 -24251 -13217 0
-8592 -2962 17299 0
8646 -14031 11163 0
4097 17671 7997 0
-155 -953 19150 0
16813 -2428 15778 0
-18555 -2461 7889 0
-23640 8527 9681 0
-9998 -8687 15265 0
-4751 -19369 -11621 0
18160 -390 -2223 0
-6376 333 21537 0
15027 -8978 1919 0
1189 -13074 -19589 0
-9185 -4580 -11893 0
-3335 -21393 5672 0
-19112 6299 24484 0
-2000 21290 8010 0
3032 22639 8048 0
18297 -2389 -2417 0
21269 11900 19158 0
-23492 9628 -19491 0
11380 24654 19820 0
13298 -842 -7894 0
-7886 1379 -3825 0
11130 21065 -16569 0
-16802 -15176 14219 0
-16285 -8527 10508 0
15647 2911 -8146 0
23694 21207 -1886 0
17462 -17475 -13786 0
11620 -7318 -23413 0
-6110 -18697 14418 0
17281 -6994 -15259 0
16526 -6231 7989 0
-20351 8713 -4053 0
-3271 -514 -10580 0
-17490 8150 -10459 0
19349 23796 -13369 0
-2495 -22490 927 0
20732 -14951 -18401 0
869 17922 17071 0
15633 15383 -10767 0
5050 7664 -9113 0
11661 24189 6695 0
-19649 10891 -15407 0
15054 -14162 7272 0
-633 23003 15422 0
2443 -17351 -14217 0
7163 11197 -3058 0
8089 -6929 -9361 0
17842 24149 -2282 0
9912 14782 9017 0
12030 -19831 -16680 0
12494 -6491 -15868 0
-19189 -17492 18111 0
947 -7545 23624 0
8219 -24529 21626 0
-23640 18324 5328 0
-4208 486 16525 0
23618 -8575 14805 0
-7978 -1416 13953 0
-1611 2679 -3734 0
-10627 14708 14917 0
18658 -2202 12759 0
878 12742 -5250 0
-18988 -13688 -4146 0
-17611 -21906 -20027 0
5588 -11897 -13350 0
10915 7457 5187 0
-2439 -6074 -13761 0
8595 -5403 6528 0
22548 -23365 9206 0
17633 -344 -23914 0
7549 10353 17467 0
20308 -11230 -5208 0
-557 21569 10247 0
-21055 -14179 23505 0
7433 11118 1753 0
12134 22033 9209 0
17320 15823 6634 0
-6081 24418 3388 0
3960 -21965 -1753 0
13166 -14597 18448 0
3431 -22146 -3800 0
-20897 -17453 6382 0
17456 -9361 2950 0
-2702 21767 8481 0
17558 -4199 19598 0
19311 -16332 -16630 0
-3519 -8652 -7453 0
1505 -6084 23222 0
4892 -10043 -20186 0
22996 14560 1134 0
-16443 -17990 14631 0
11595 5238 23435 0
17976 -22693 -7796 0
-20925 16747 20914 0
-4405 -9304 -113 0
15355 -3614 -7796 0
23336 -23485 7799 0
22140 -24989 5234 0
20361 -4880 -15277 0
6898 -2876 21188 0
-8032 10670 -14178 0
-22662 22264 -19415 0
-21097 -15239 -8460 0
-20244 2516 16558 0
7509 23272 -861 0
23973 -13626 -20827 0
-6769 -11962 10663 0
5919 453 -10651 0
11153 -20814 6882 0
-1429 -2711 1109 0
-22616 -2094 -11779 0
-3145 16108 394 0
-13912 3556 -15633 0
13723 15151 -18148 0
5280 22659 7771 0
-6140 -21632 -21397 0
18318 19752 -24710 0
3980 670 16514 0
-14630 11822 -12327 0
12864 4602 -6390 0
-13972 18570 24835 0
17102 -21714 -15942 0
-17496 1977 10849 0
24480 15699 999 0
8979 20978 -23658 0
16749 -2118 11641 0
4497 11787 6392 0
20558 15767 -7061 0
12072 21748 -18883 0
-24398 -9611 -23484 0
-22139 -14935 -17053 0
-21974 23388 -5119 0
-4267 -15883 -7095 0
-15116 -15362 14146 0
-16114 15692 10123 0
6123 -7441 3592 0
-17763 -11937 15379 0
-24154 23847 -6145 0
-22567 10918 19244 0
7801 1667 20207 0
22636 -23806 -10141 0
6041 12131 -8528 0
-11159 -16397 -15763 0
-9605 22864 22476 0
-23750 5330 -13168 0
-8873 -11452 11960 0
3816 20567 15248 0
19194 11072 14094 0
16690 -8638 11 0
10934 7790 1678 0
6140 -5426 -483 0
-16280 -11466 3965 0
-16159 -13976 11713 0
23273 14932 -9577 0
-20749 -13682 6258 0
268 -13906 -17709 0
-12227 -17721 4627 0
-2474 3267 -15699 0
-16568 19956 15688 0
7930 5889 -23478 0
-9607 -12028 20255 0
-1441 -19659 23072 0
21757 2170 -12047 0
8470 -442 18330 0
9398 -12542 -7011 0
15655 4161 -12268 0
24715 -16387 -21341 0
4342 -10213 -24607 0
-20040 -18132 -19562 0
2079 17413 16803 0
-556 -2020 -3830 0
12162 -19812 14841 0
-10233 -16569 -17010 0
13631 -38 -8803 0
6961 787 12697 0
5323 16441 -16857 0
-17591 16155 24596 0
-5283 -20496 1160 0
21241 6887 -19291 0
-15802 -8966 3055 0
23956 -873 -5074 0
-2786 -13035 16238 0
-17626 14619 -7806 0
-987 -3250 -24195 0
1141 1562 16333 0
13837 6884 7773 0
-5694 15826 -23927 0
21641 -21108 10775 0
-22800 8700 -17661 0
8442 15854 17978 0
11496 14809 -18851 0
7922 -17594 -23237 0
-24159 -1571 4207 0
-23316 -18909 23808 0
13862 -20050 369 0
5194 238 7253 0
-12966 -5931 -23078 0
-3244 18923 -10538 0
5370 -16722 -19237 0
-23031 16515 -10090 0
7360 -3011 16251 0
17562 2284 196 0
-15798 -1442 -1767 0
11357 16109 -12027 0
10164 -4970 23428 0
10533 1515 23666 0
-17785 5832 20948 0
-7214 -9075 14871 0
9103 -14445 22944 0
19692 -3827 -14459 0
-4781 -11186 8821 0
12383 -3748 11104 0
12579 -10897 -12545 0
5697 -22253 20005 0
-17723 -7417 -24974 0
-16151 9301 -1488 0
-14816 -2085 23671 0
2115 650 -7745 0
-16985 -9753 -13541 0
-14929 -4444 8719 0
20739 -576 -19905 0
-4559 -12959 -15004 0
-15662 -537 17252 0
-19558 -6233 5857 0
-14562 -15307 -13273 0
-5887 22809 -22573 0
-23726 3976 -16009 0
-22396 6091 8010 0
21492 14427 -17762 0
1385 -4355 13557 0
10103 16445 5485 0
21359 -21003 -18443 0
-11362 -3016 -10331 0
19966 13925 -7915 0
822 19838 14573 0
5446 17076 -12382 0
-3018 -15801 -16357 0
-10378 4548 13799 0
-18387 -1040 3226 0
-2501 -2424 23932 0
7409 3878 15377 0
12893 237 2731 0
22687 -11598 -5747 0
-8017 22915 11023 0
-7283 23736 -5861 0
-21856 4181 -22936 0
589 23550 -5089 0
8297 -8927 988 0
-22096 -18666 18379 0
-321 -12518 -20802 0
15604 -19926 16032 0
-5980 24171 16268 0
-8711 -21857 19217 0
-5809 21226 17132 0
8183 19860 -15867 0
5395 -16715 -20048 0
19683 8655 -18597 0
-24771 16952 -18876 0
-758 -14047 -3893 0
-19137 -5719 -7762 0
-6290 12674 -19039 0
-22321 -18654 -18209 0
4940 -18716 -6418 0
24157 -15876 -2643 0
-16288 15410 13854 0
23506 20805 -5569 0
-18553 15487 5575 0
-3502 6609 -22526 0
-13729 -7366 -2924 0
-8973 -17854 24994 0
8086 15496 -12668 0
18476 4168 22673 0
3037 9108 -16388 0
-9454 -8264 -23615 0
-3448 15903 -14024 0
-17301 -14408 -9828 0
14221 -24313 16666 0
-19796 -19166 23274 0
8673 24246 21992 0
-11597 24570 -14845 0
2942 -7655 21692 0
-15609 -1130 860 0
-13281 -4166 -9967 0
-21020 4971 9582 0
-10986 -8418 -484 0
16362 17071 6243 0
17541 -6291 -5555 0
9207 17438 16072 0
-7480 1111 -15317 0
-4471 4059 -14886 0
10668 7000 13892 0
7359 -22609 6374 0
-8218 -2241 -10539 0
9536 -14613 -15510 0
-19117 16950 15279 0
10952 -8311 -7349 0
-17195 -852 4992 0
-14101 1410 22429 0
21525 241 -23539 0
-11841 -4712 -2597 0
-18079 6731 -9597 0
23322 -14089 -23557 0
4695 13659 -17149 0
6586 -23194 -23113 0
-22095 -8663 -15063 0
3725 10966 -14725 0
-11074 -3160 -6928 0
-16065 -8613 24689 0
4845 -5137 24930 0
-3384 -8329 -4641 0
22332 -17759 -11371 0
23280 -16081 16811 0
13188 12127 -5469 0
-5337 18712 20015 0
19801 7158 -3677 0
1215 10883 5994 0
7292 -21956 -9154 0
-14219 -4372 9118 0
5260 -9216 5606 0
5189 3951 -13934 0
1181 -1283 23045 0
-12551 15914 5477 0
20713 4102 -17603 0
17534 790 2667 0
12548 -20590 9824 0
7576 -21805 -20706 0
13569 20448 9013 0
14074 -9666 -13384 0
-23191 -14925 -13952 0
-3796 11465 -17902 0
-9082 12645 -10536 0
23478 16547 17802 0
-3954 12260 -21903 0
12908 -4793 -22692 0
-15574 8692 -9633 0
-398 16267 -22789 0
-12455 -4835 -18236 0
-21468 10261 -19254 0
-1203 24803 530 0
6506 -3599 -11995 0
15760 -4032 -24639 0
17647 -2509 -16186 0
-10448 22814 19797 0
23702 -10721 -24589 0
12745 17647 -8280 0
-22378 9396 15898 0
11518 -21850 12084 0
-4754 -9669 -22344 0
15359 2224 -22147 0
-15888 -8729 -17097 0
19234 15840 12480 0
10225 -8487 6340 0
17762 10286 4153 0
-12558 -8988 6225 0
-3498 -21732 23871 0
-3129 10461 8266 0
-19026 -21979 -5116 0
22461 18084 -6136 0
11157 -8442 -8359 0
-8303 -15681 -8440 0
-16751 -9915 15631 0
-4230 11491 15469 0
-10569 4252 755 0
6073 -16809 1094 0
12297 11658 -22825 0
-11168 -14786 24638 0
-19433 -163 -21616 0
-15900 13975 6051 0
13388 131 5844 0
13098 24785 -21524 0
12889 -16535 -22790 0
-3520 -12116 -9280 0
-18988 -14036 -13531 0
11094 11460 -21691 0
12187 23757 24700 0
-10012 -9924 5837 0
1001 -20708 22351 0
-22616 -2960 11326 0
20018 -16347 -11456 0
861 20796 2593 0
-22384 8685 10479 0
11526 -12204 13947 0
12157 -22543 -2982 0
-688 -8637 -14442 0
-13730 -20823 4550 0
-13430 -22186 5825 0
10618 -23186 -1532 0
7969 -12153 20843 0
-19294 -7170 3541 0
22101 24382 24337 0
-24693 13118 -8021 0
-10172 -24643 -11576 0
-24118 -11799 470 0
-18451 -3838 458 0
24244 8920 -21281 0
-3793 13701 -9818 0
-9617 24318 24356 0
2501 -7286 -11508 0
-23343 17931 -10030 0
-1884 -15032 763 0
17572 6076 13880 0
16944 7599 -13522 0
19871 23068 -16673 0
20340 -16519 11862 0
-20798 7114 -20781 0
8430 -10907 833 0
-18247 11875 -151 0
8954 -14375 23788 0
11814 -4070 16719 0
-21843 -22305 23102 0
-22605 -14876 4177 0
2837 23171 -11776 0
-16358 18041 -9843 0
-24382 -13380 17713 0
-11244 529 24827 0
-23376 -8958 2085 0
-24209 -18557 -13959 0
15711 -2510 -19686 0
-14498 -14323 15107 0
22568 -2517 -12411 0
20669 -16474 -18638 0
24846 -19310 -16808 0
-11621 -2019 1200 0
-12815 17753 5931 0
-5528 20348 -6460 0
21706 -18723 6769 0
-23790 9283 -325 0
4100 -24993 -19187 0
-23785 -5843 24861 0
-13891 -3410 -2378 0
-17653 -24079 10203 0
2642 15276 20864 0
10801 -1896 -22882 0
-12000 6062 -15634 0
-17931 2941 -10981 0
15742 -24646 21056 0
-22510 14787 -5338 0
14187 -18887 -21683 0
-8373 9023 18877 0
24585 14266 13638 0
18314 -6918 -12716 0
-3516 912 -2991 0
-24379 11712 -21238 0
13613 15064 18652 0
20598 -7994 21592 0
22931 15087 12590 0
-18986 -12596 2376 0
15675 18134 -21262 0
3709 17858 21637 0
-22585 17443 -10902 0
-11223 -10756 9171 0
-15290 5624 -10082 0
9633 21354 13146 0
-5870 -9966 3209 0
-24521 -5564 2554 0
12465 -3494 17640 0
-54 13831 -5235 0
-2429 -4505 14721 0
-15043 24566 7578 0
3031 -22150 20 0
-13932 -24724 -10776 0
14454 6366 7751 0
-24536 -15998 4104 0
-12681 13219 -14070 0
-15889 4092 -10985 0
-18442 -16556 5830 0
-11081 7961 -19660 0
-7667 1741 -15516 0
-22387 -16783 -15081 0
-4965 11165 -3583 0
21336 -96 -19658 0
23463 -14550 -1023 0
-6213 5437 8372 0
-10317 9469 -21591 0
-15738 -357 17034 0
-18074 10150 -8589 0
-23903 12582 -16549 0
-9914 11600 -18289 0
16781 339 -1424 0
23214 21655 -12588 0
-1796 17990 -4036 0
12805 -16453 -9937 0
5180 14017 6725 0
13551 15685 16193 0
1493 22774 -16549 0
18526 -15847 18050 0
-2114 -6101 -5631 0
-10014 7366 -17230 0
19655 -24147 -17568 0
12430 -22360 -14222 0
16369 15507 23564 0
-20404 -3311 -15016 0
-21692 -8490 20384 0
-3416 13393 -11069 0
-19608 14885 -8842 0
2508 -8411 16041 0
-20557 -1876 -22141 0
17539 3242 20859 0
1121 -22896 11357 0
-18688 -10325 -8716 0
-24262 18045 15574 0
14177 -13449 -18884 0
20544 1492 18726 0
15927 -4908 -7118 0
-1995 -15867 13354 0
-2189 -18375 -21764 0
-18229 5283 14992 0
-6721 -22822 18233 0
18931 -23942 7480 0
5287 -8981 -17804 0
-14002 24594 -10848 0
20927 -13770 -15648 0
-14811 -9313 8492 0
24888 16592 4751 0
-7005 9938 -20617 0
-20358 -12126 -5343 0
-8474 21706 -10626 0
-23465 19779 24799 0
8049 13709 15092 0
15528 18996 -24072 0
24683 24349 15018 0
1882 20276 -3787 0
-17530 1438 4452 0
17373 1325 -21043 0
22123 24681 -5980 0
9091 11390 9458 0
-14434 -19863 6163 0
-16411 -9679 -941 0
-16209 9079 -14650 0
22652 24606 24997 0
-21723 -24288 -24345 0
-11740 -1170 -19620 0
6879 10051 -21057 0
-11330 2423 13733 0
23724 -24545 -13413 0
-4703 -8635 -24803 0
-14160 14420 -11017 0
11675 -5830 -12048 0
-12615 -13390 -21126 0
-18616 2393 12084 0
-18612 -24116 -11371 0
9309 2207 3892 0
20280 -9085 -13942 0
7689 11766 7716 0
-21421 -10489 -7260 0
1186 6544 -7247 0
17340 12055 13018 0
19708 -23729 10200 0
-6755 2696 14941 0
-19233 12663 17334 0
-6316 22627 -16449 0
9038 -6935 10007 0
-12930 18566 -19092 0
18223 1254 22209 0
939 14027 -7698 0
24550 -15212 5593 0
23148 -7551 -17647 0
11166 18610 7728 0
-21365 -365 -10423 0
-11305 -10949 -23085 0
19990 8616 12063 0
2790 -17653 -18997 0
12797 21934 -12563 0
23240 -15157 5168 0
-20448 7447 19194 0
19497 6996 -9405 0
-89 -5144 -8307 0
9088 -16309 -1917 0
-16815 -4025 -18633 0
18589 -6681 20933 0
8025 -1671 -4548 0
20088 -4460 -13552 0
5436 8608 -10486 0
-17998 6847 -16994 0
-23166 -2295 -24440 0
8711 13143 22787 0
-18116 4584 -2930 0
-17774 13671 -10590 0
11042 21837 5966 0
21026 15425 -12647 0
-16958 -23449 -5669 0
-12857 -18536 1480 0
17761 -23972 10088 0
19598 -8321 -16934 0
-11591 -22838 -10580 0
-2382 -6549 -23723 0
-168 -16016 19658 0
19450 141 -8328 0
21391 -11183 -5164 0
2357 23560 -20588 0
6355 -15518 -10388 0
-12023 19726 20276 0
4854 12486 10599 0
-14941 7083 -18919 0
23227 10025 8109 0
158 -12406 6009 0
15232 3926 -22024 0
9889 -23375 -22164 0
-18216 11117 -24698 0
14731 -13473 -23258 0
1670 -19827 -5127 0
-12058 -23201 -24852 0
23685 -3055 3690 0
9283 -9347 -10772 0
19553 -7573 -20797 0
-2661 24083 -24554 0
-8669 14314 -3479 0
22044 24203 -18205 0
10560 8770 -4322 0
1609 -23501 9146 0
-24866 -170 20325 0
-21344 -3579 -18525 0
12548 -2263 -12931 0
-16237 2897 13630 0
-18360 -22450 12554 0
5508 16462 11636 0
-5062 -131 -950 0
-24892 13526 -152 0
-9449 -24085 273 0
5122 -694 -23773 0
-14267 16911 15295 0
-9591 4607 10225 0
-19468 17154 3840 0
23750 24742 -6736 0
-12379 -18101 20537 0
-24933 14961 11999 0
2920 11374 3481 0
-3869 2617 17006 0
-20372 -12065 -16091 0
-20645 8538 -8136 0
10769 -22805 16398 0
-1063 -23747 21004 0
-11288 9566 -13157 0
-15127 -8316 -12898 0
-13214 12046 -22351 0
-8751 -11978 -12311 0
12101 6250 15036 0
15581 -10118 17652 0
-7586 21842 -4717 0
-15028 8838 4606 0
14515 19606 -2410 0
5913 12021 17509 0
1916 -23308 -2074 0
-15073 -4786 1741 0
-19322 9351 13787 0
8024 9453 17116 0
11686 21553 23365 0
1721 -12133 24835 0
19373 -11071 21676 0
15441 17450 -5513 0
20046 -6965 -118 0
13808 4229 -12138 0
-6316 -6144 -1797 0
24741 -12568 -22934 0
1482 23242 -7285 0
-15268 -6265 8089 0
-7383 9303 4642 0
22100 11023 -16774 0
21934 -5395 -19196 0
-18609 -20835 -11646 0
15473 7233 -9962 0
6942 21040 5542 0
10432 18707 -11685 0
-12228 18447 15605 0
1514 -19928 -13846 0
150 1547 -11462 0
8238 282 -20764 0
12879 -22381 23139 0
21005 10666 -3533 0
-15200 -4274 -15720 0
-18197 11098 14304 0
-19510 -18039 -10343 0
-51 -3470 -4049 0
3088 7050 -22495 0
-18692 -8563 -8775 0
-23889 -8712 1673 0
-1702 -16949 1954 0
-13818 21180 15686 0
-11956 -17184 1351 0
-6840 23735 21976 0
-13911 8284 -8073 0
-3214 -2793 17464 0
4908 19196 -20933 0
-8956 -22283 19334 0
-22803 7326 -2896 0
22929 22566 2959 0
24601 -24267 11260 0
-1555 4436 7439 0
-17240 7743 -24622 0
9943 -14583 14708 0
-6918 19845 22991 0
6343 14411 17136 0
-23806 19318 11331 0
11090 19626 -8613 0
-5424 -17428 7290 0
24671 6708 -4855 0
-2630 6308 20473 0
-13889 24214 -24909 0
12679 7806 24003 0
-12300 17748 4937 0
18359 16017 -24782 0
-16350 22359 -14192 0
-8485 -21164 24861 0
11167 23606 19486 0
11131 -4029 -11913 0
-18420 20051 -18620 0
14626 -22680 16280 0
-10098 2920 15493 0
-1358 15598 -23298 0
-361 19249 -16045 0
21649 -12608 23414 0
-21430 20309 20772 0
1973 20145 8288 0
1834 6311 -6893 0
-21319 17441 2273 0
24584 -10860 22323 0
9555 16837 -20003 0
-834 -1934 14274 0
-16327 19644 -4872 0
-5976 11356 -24120 0
13373 8004 3079 0
-11786 20786 -23387 0
-7557 22758 -18531 0
7196 -24591 -24841 0
-14088 12262 8633 0
7712 -11845 10844 0
-5035 12751 -2680 0
-16389 -13585 20966 0
-5662 -21263 -15609 0
1885 18590 -1964 0
17357 -6962 1319 0
-20435 10099 22104 0
-10174 -17656 -19862 0
20056 16203 -10804 0
11249 -5291 -23065 0
-19881 4354 -1261 0
22077 -9388 -14012 0
-24756 17128 18948 0
-20721 14142 -15210 0
-2681 -16026 -8799 0
-20996 24734 7113 0
-22315 -20169 17211 0
10770 21694 1218 0
-5631 -16749 -17421 0
7787 -2997 -14063 0
22203 -14230 -18416 0
14816 -11306 19156 0
-3827 2413 -11283 0
14126 14486 -424 0
20687 -17166 7802 0
-4485 4514 -7535 0
2949 18180 19055 0
-20160 -3949 -15748 0
12729 932 23849 0
-5149 -8718 18197 0
10563 22272 -7426 0
20331 -12087 10083 0
14486 7265 -12496 0
17120 -21390 -1981 0
-17544 -17076 -10498 0
16697 -12913 6363 0
-24231 7213 -24542 0
9638 18724 19843 0
16737 6453 -20774 0
-15585 2953 -20843 0
-8782 13516 -18114 0
-7559 8846 21553 0
-17642 -23331 -3817 0
-21489 -15450 -16559 0
14821 -24345 24986 0
16670 7393 4250 0
23033 22976 11463 0
-22574 -7613 5186 0
-17416 -24349 -11638 0
-4541 6286 -14591 0
16735 6419 19458 0
1201 -13977 -3303 0
-22753 -22970 17985 0
17921 10810 24786 0
831 -630 15483 0
-817 -17300 22875 0
-5066 -15332 -20850 0
7880 -4257 19814 0
-13066 -13025 -19163 0
-16055 8917 16800 0
21997 652 23218 0
16454 1852 -12194 0
11108 -24604 1516 0
4092 8876 -12325 0
-3878 9707 4307 0
-19360 -10523 -21606 0
8586 -6940 -3289 0
-4436 6172 23897 0
-24249 -19237 -11921 0
-9763 1643 12190 0
-1562 -23640 12841 0
-24779 6445 -14692 0
-3325 17553 5647 0
21192 -21644 -14522 0
-8516 16873 -24228 0
-12822 2584 -1102 0
779 11170 24394 0
20419 6957 5565 0
19316 -6205 16153 0
22588 -7320 -17795 0
9777 233 7786 0
-22617 16364 -14231 0
3660 11040 -6783 0
-9306 7231 19778 0
15180 -15746 -11651 0
5759 19920 -14234 0
-6861 -20698 16755 0
22606 -16117 23711 0
-3170 1784 -4916 0
-19322 -24371 -3587 0
-3468 500 20171 0
2606 -23116 -11534 0
-16836 18128 -22573 0
-14970 -2433 -4803 0
1099 -17612 11901 0
-12749 -23371 6820 0
-18335 -21583 18869 0
-10089 -19188 1337 0
-8800 13709 3120 0
-5067 -8030 -2491 0
5 2849 -2990 0
-20175 -5454 -17457 0
23061 13641 -10584 0
-20633 -3610 4369 0
16788 21061 13332 0
3688 161 -11702 0
-10507 -18495 24636 0
-4375 19936 10175 0
-5712 20087 23883 0
183 -153 23264 0
19025 16509 -1113 0
13366 -11683 22918 0
-5823 -9743 11559 0
7758 -21728 6520 0
-12126 -13515 -2580 0
-458 -17202 -2741 0
-3511 -19060 12587 0
19499 14786 -7522 0
-4673 11849 -2608 0
-3556 12032 -19112 0
-1819 -6056 1972 0
19283 -19422 5007 0
-17201 16596 6101 0
20111 -24353 -2828 0
-1630 -2831 -7694 0
20562 -19640 -16247 0
-23302 -14502 1658 0
-10888 352 -16444 0
-9762 -5025 -3292 0
-3721 24932 6675 0
-14185 18102 4083 0
-16156 -12385 -23504 0
12514 20937 6451 0
-18615 16047 -5803 0
12794 -17676 -24985 0
-20488 -13237 10976 0
3086 2890 -478 0
-4744 5130 -829 0
12539 6243 22205 0
7182 -9963 -22136 0
-13857 15499 -15238 0
-17939 23007 18974 0
7794 -10520 -14910 0
-14244 20486 -5956 0
11398 8280 -14983 0
2735 20119 19572 0
13710 -23204 -22461 0
5539 -19299 18942 0
22720 -6837 184 0
-19924 5371 1499 0
8412 -19227 16997 0
15001 3517 -15003 0
-8974 -11310 16875 0
15235 16905 12360 0
-21190 -3302 -20639 0
-2524 -6036 7109 0
13447 11098 -5313 0
-10908 -16636 -15963 0
21201 -14355 14152 0
-21385 631 19522 0
-22883 -9042 5100 0
-14879 -24042 -8616 0
21234 24367 -11277 0
13108 14601 -3181 0
-467 2142 -22834 0
12458 21017 -20222 0
19566 9464 22671 0
16230 11723 -14306 0
-7193 7923 -20013 0
12696 -4307 11995 0
-7217 18541 -21036 0
-12316 24772 -11429 0
-12283 -21005 2147 0
14911 464 -16747 0
-18091 -930 -18888 0
-7276 -13387 6256 0
-18849 24305 15719 0
-16519 15534 2441 0
-22177 14078 -10364 0
8541 1773 6022 0
20535 -8989 -24563 0
7922 -12656 15686 0
-19350 16290 -11690 0
-21496 6200 -12153 0
-4594 15642 -4434 0
-14833 -22918 -9173 0
-21088 8118 -8477 0
-11807 15989 15362 0
-14247 -13165 4440 0
15962 13057 6212 0
-21984 -8591 6553 0
-12898 -16512 -19208 0
-3583 -2213 -10498 0
6624 -15060 -16697 0
10128 11005 23691 0
5913 -837 12960 0
-15085 13276 21077 0
14913 16434 -12065 0
-5275 22033 -16581 0
-9714 12994 -4637 0
-15925 1329 4579 0
-22477 -14226 12442 0
-8037 9160 6006 0
9886 -15783 -21065 0
17934 17262 23421 0
16624 23175 -24257 0
4583 -13259 3885 0
-660 19524 20318 0
-4076 16150 -17350 0
12009 -863 21696 0
-16645 -8139 23024 0
12576 21968 3602 0
-17 21356 -12761 0
-6023 6241 19896 0
18439 -24174 -12157 0
16860 7150 -10331 0
7468 -11732 -14942 0
-11352 -3743 817 0
23022 24171 16966 0
-15371 11179 -17828 0
-12066 19175 17318 0
1442 -6750 -14285 0
5043 23119 -10640 0
-17803 -4141 8232 0
4050 13931 23758 0
-16207 -5790 5907 0
-17889 4610 8990 0
24182 -15961 -12733 0
-24998 5334 -11903 0
8315 -20705 14433 0
-1142 -24122 -8607 0
9812 -563 -6709 0
15448 21957 -4827 0
17440 -14760 -319 0
-671 10161 5601 0
-24428 -1367 2743 0
21686 -10608 7352 0
5676 1141 14664 0
-18408 -1139 19998 0
-21662 -9453 7054 0
-11094 -1947 -6175 0
-11052 3110 -23090 0
9112 -18557 -20046 0
5290 -10996 1157 0
21960 -3019 -11318 0
-2561 18798 4036 0
-5303 -15484 -14643 0
-12654 -21159 -15784 0
-2317 -5918 -8274 0
13666 18931 -9078 0
20719 21376 -2376 0
18246 23779 -5485 0
-16335 7891 -15394 0
2732 -13180 -17741 0
-3889 1492 12111 0
6558 -4052 -5909 0
-10593 706 12744 0
-16588 4711 -8902 0
-23723 23379 -6171 0
23348 12045 -101 0
23777 -7763 12828 0
-1153 -1008 11606 0
-22989 -8694 -19496 0
4734 2778 -24028 0
-22475 -6666 -519 0
-9585 4575 20922 0
-6845 6519 -21627 0
-19588 -23106 -1337 0
-19841 -13180 -24715 0
17363 2879 3111 0
8815 1656 -10874 0
-21642 19160 3233 0
-8248 -17148 -11927 0
-19095 13234 -14704 0
9474 -10708 -12721 0
-9992 -11644 8647 0
22265 9841 15165 0
10243 20780 4623 0
-11579 -15621 -17802 0
-2646 24335 12033 0
-5756 -8150 13688 0
7981 21143 7847 0
-11214 20742 16346 0
14492 -14837 4579 0
20547 -24310 -15286 0
24619 -654 -18282 0
8265 14270 19474 0
-23429 24513 15253 0
-3051 -11091 22225 0
-12205 5088 -21560 0
-24237 2196 21061 0
4276 10176 17203 0
12122 -21389 12945 0
-3467 2232 19133 0
-8046 -22778 -18442 0
-14683 -22396 -10447 0
24316 22012 -24717 0
-18789 -20441 -24229 0
394 -14843 -1671 0
22618 18399 23111 0
-19177 8987 306 0
6589 13262 -10481 0
-23792 -383 23222 0
3088 20202 -453 0
22220 19599 14583 0
-15661 -9281 -11978 0
-17460 24949 -8990 0
8528 10089 -20782 0
24108 10482 1976 0
-778 8100 -20375 0
-23888 18628 -4361 0
15545 -217 8975 0
-1026 15360 -9357 0
15599 18447 20910 0
-16051 15666 15508 0
21985 22678 16141 0
315 -15137 -16089 0
656 -23664 -1177 0
-21437 14123 -11659 0
-23412 -14901 11110 0
10138 -5140 4737 0
5851 -20685 -4953 0
14825 -13062 11664 0
15533 -3660 5110 0
11443 11062 20775 0
-1950 -8047 18453 0
-18090 -8361 24941 0
530 -9016 14957 0
-1707 21804 4079 0
-4717 11567 -18979 0
-15826 -21705 -15471 0
-20562 -2555 2507 0
-16867 8731 -15568 0
-3530 24263 -10579 0
24992 10705 12992 0
20766 -12655 -21038 0
-14218 -22096 20750 0
5511 13978 -4765 0
20467 7036 -1568 0
24545 -11752 4487 0
9876 18929 -1191 0
-346 5842 20097 0
19204 14060 3827 0
1123 8942 3089 0
-11701 8933 -13794 0
-24692 -4698 -17800 0
12082 -10268 -6247 0
7831 -15778 -20224 0
3948 -11244 -2259 0
21867 -10788 -5362 0
1353 12015 -24290 0
-2543 -12360 21484 0
13991 -6563 10543 0
-17817 -7685 -19484 0
12258 -10737 -3416 0
-1051 1781 -24466 0
-10202 -13862 1085 0
7800 13044 -16862 0
-3024 16991 -19457 0
-21634 13858 -21596 0
18348 -15210 -8611 0
